ACLY CS 0.03473799853189138
ACTA1 PCDH11Y 0.061802399306106384
ACTA1 PCDH12 0.061802399306106384
ACTA1 PCDH15 0.061802399306106384
ACTA1 PCDH18 0.5536244390346479
ACTA1 PCDH19 0.061802399306106384
ACTA1 PCDH1 0.061802399306106384
ACTA1 PCDH20 0.061802399306106384
ACTA1 PCDH7 0.061802399306106384
ACTA1 PCDH8 0.061802399306106384
ACTA1 PCDH9 0.061802399306106384
ACTA1 PCDHA10 0.061802399306106384
ACTA1 PCDHA11 0.061802399306106384
ACTA1 PCDHA12 0.061802399306106384
ACTA1 PCDHA13 0.061802399306106384
ACTA1 PCDHA1 0.061802399306106384
ACTA1 PCDHA2 0.061802399306106384
ACTA1 PCDHA3 0.061802399306106384
ACTA1 PCDHA4 0.5536244390346479
ACTA1 PCDHA5 0.061802399306106384
ACTA1 PCDHA6 0.061802399306106384
ACTA1 PCDHA7 0.061802399306106384
ACTA1 PCDHA8 0.061802399306106384
ACTA1 PCDHA9 0.061802399306106384
ACTA1 PCDHAC1 0.061802399306106384
ACTA1 PCDHAC2 0.061802399306106384
ACTA1 PCDHB10 0.061802399306106384
ACTA1 PCDHB11 0.061802399306106384
ACTA1 PCDHB12 0.5536244390346479
ACTA1 PCDHB13 0.061802399306106384
ACTA1 PCDHB14 0.5536244390346479
ACTA1 PCDHB15 0.061802399306106384
ACTA1 PCDHB16 0.061802399306106384
ACTA1 PCDHB1 0.061802399306106384
ACTA1 PCDHB2 0.061802399306106384
ACTA1 PCDHB3 0.5536244390346479
ACTA1 PCDHB4 0.061802399306106384
ACTA1 PCDHB5 0.061802399306106384
ACTA1 PCDHB6 0.061802399306106384
ACTA1 PCDHB7 0.061802399306106384
ACTA1 PCDHB8 0.061802399306106384
ACTA1 PCDHGA10 0.061802399306106384
ACTA1 PCDHGA11 0.061802399306106384
ACTA1 PCDHGA12 0.061802399306106384
ACTA1 PCDHGA1 0.061802399306106384
ACTA1 PCDHGA2 0.061802399306106384
ACTA1 PCDHGA3 0.061802399306106384
ACTA1 PCDHGA5 0.061802399306106384
ACTA1 PCDHGA6 0.061802399306106384
ACTA1 PCDHGA7 0.061802399306106384
ACTA1 PCDHGA8 0.061802399306106384
ACTA1 PCDHGB1 0.061802399306106384
ACTA1 PCDHGB2 0.061802399306106384
ACTA1 PCDHGB4 0.061802399306106384
ACTA1 PCDHGB6 0.061802399306106384
ACTA1 PCDHGB7 0.061802399306106384
ACTA1 PCDHGC3 0.061802399306106384
ACTA1 PCDHGC4 0.061802399306106384
ACTA1 PCDHGC5 0.061802399306106384
ACTA1 PFN1 0.5748091788182066
ACTA1 PFN2 0.5748091788182066
ACTA1 PFN3 -0.025353156673870985
ACTB ACTN1 0.8116598579302445
ACTB ACTN2 0.5238523469240254
ACTB ACTN4 0.6932856084775323
ACTB AFDN 0.15446745625854147
ACTB AP2A1 0.5866361923520482
ACTB AP2A2 0.5024650815945263
ACTB ARPC1B 0.5320108134530325
ACTB ARPC5L 0.5025617721661315
ACTB ARPC5 0.5320108134530325
ACTB CDH11 0.029549153158000264
ACTB CDH13 0.5566053270265041
ACTB CDH15 0.5034047861247698
ACTB CDH16 0.5034047861247698
ACTB CDH17 0.503092492209996
ACTB CDH1 0.5645438741530391
ACTB CDH23 0.5606149319682762
ACTB CDH2 0.5034047861247698
ACTB CDH3 0.03665615176184403
ACTB CDH4 0.029549153158000264
ACTB CDH5 0.5566053270265041
ACTB CDH6 0.029549153158000264
ACTB CDH8 0.029549153158000264
ACTB CDH9 0.018930953590056792
ACTB CDHR1 0.035186129174563686
ACTB CDHR2 0.5566053270265041
ACTB CELSR3 0.5566053270265041
ACTB CLTB 0.5492893916070899
ACTB COL10A1 0.6910957784742252
ACTB COL11A1 -0.014362049760474331
ACTB COL11A2 0.6910957784742252
ACTB COL12A1 0.016376197872717775
ACTB COL13A1 0.6910957784742252
ACTB COL15A1 0.016345810244881357
ACTB COL16A1 0.5653831308338868
ACTB COL17A1 0.6910957784742252
ACTB COL1A1 0.6375615496067745
ACTB COL1A2 0.6910957784742252
ACTB COL3A1 0.6910957784742252
ACTB COL4A1 0.6910957784742252
ACTB COL4A2 0.6461439095039293
ACTB COL4A3 0.5115915881286092
ACTB COL4A6 0.5653831308338868
ACTB COL5A1 0.5653831308338868
ACTB COL6A1 0.016376197872717775
ACTB COL6A2 0.56522756515487
ACTB COL6A3 0.016376197872717775
ACTB COL8A1 0.5653831308338868
ACTB COL9A1 0.6910957784742252
ACTB COL9A2 0.6910957784742252
ACTB CTAGE4 0.03384861307432858
ACTB CTNNB1 0.4956782111433099
ACTB DMBT1 0.6383248810948764
ACTB FAT1 0.5034047861247698
ACTB FLNA 0.8834524454025925
ACTB FLNB 0.9812382556457083
ACTB FN1 0.5766008492018942
ACTB HIP1R 0.6918387960075307
ACTB HIP1 0.5866234780181637
ACTB HTT 0.6150704369172063
ACTB IFT57 0.574466830322211
ACTB ILK 0.11128154742996138
ACTB ITGA11 0.014560126247095724
ACTB ITGA1 0.7130610566696215
ACTB ITGA2B 0.7231987405329775
ACTB ITGA2 0.5302730624484777
ACTB ITGA3 0.7130610566696215
ACTB ITGA4 0.7130610566696215
ACTB ITGA5 0.5708507651537962
ACTB ITGA6 0.7130610566696215
ACTB ITGA7 0.7130610566696215
ACTB ITGA9 0.014560126247095724
ACTB ITGAL 0.570961363257642
ACTB ITGAM 0.5708507651537962
ACTB ITGAV 0.5595513493995732
ACTB ITGAX 0.5425202620917322
ACTB ITGB1 0.5665560183046794
ACTB ITGB2 0.5678606282811216
ACTB ITGB4 0.5311561606405077
ACTB ITGB5 0.6548645313484296
ACTB ITGB6 0.5402983057867236
ACTB ITGB7 0.5393373555242778
ACTB ITGB8 0.02901313841665766
ACTB ITGBL1 0.013948977217706993
ACTB JUP 0.15405186572725443
ACTBL2 ACTN1 0.46202804269394754
ACTBL2 ACTN2 0.3296197324111808
ACTBL2 ACTN4 0.40027305223967075
ACTBL2 AFDN 0.19304832358634944
ACTBL2 AP2A1 0.3301305970903775
ACTBL2 AP2A2 0.4897050189491578
ACTBL2 ARPC1B 0.29773089005918274
ACTBL2 ARPC5L 0.5661816274511128
ACTBL2 ARPC5 0.29773089005918274
ACTBL2 CDH11 0.046081476138273174
ACTBL2 CDH13 0.3100722728827866
ACTBL2 CDH15 0.2906023358669827
ACTBL2 CDH16 0.2906023358669827
ACTBL2 CDH17 0.29083325015462214
ACTBL2 CDH1 0.31522604733319864
ACTBL2 CDH23 0.3104764231000996
ACTBL2 CDH2 0.2906023358669827
ACTBL2 CDH3 0.38897400607416915
ACTBL2 CDH4 0.046081476138273174
ACTBL2 CDH5 0.3100722728827866
ACTBL2 CDH6 0.046081476138273174
ACTBL2 CDH8 0.046081476138273174
ACTBL2 CDH9 0.5916741384728742
ACTBL2 CDHR1 0.3917556134787873
ACTBL2 CDHR2 0.3100722728827866
ACTBL2 CELSR3 0.3100722728827866
ACTBL2 CLTB 0.3092670807287602
ACTBL2 COL10A1 0.3895133350507611
ACTBL2 COL11A1 -0.006171210073344929
ACTBL2 COL11A2 0.3895133350507611
ACTBL2 COL12A1 0.04000987067151694
ACTBL2 COL13A1 0.3895133350507611
ACTBL2 COL15A1 0.040002438574593166
ACTBL2 COL16A1 0.33574276259438485
ACTBL2 COL17A1 0.3895133350507611
ACTBL2 COL1A1 0.36323394691184197
ACTBL2 COL1A2 0.3895133350507611
ACTBL2 COL3A1 0.3895133350507611
ACTBL2 COL4A1 0.3895133350507611
ACTBL2 COL4A2 0.3641340656863366
ACTBL2 COL4A3 0.3112917261879417
ACTBL2 COL4A6 0.33574276259438485
ACTBL2 COL5A1 0.33574276259438485
ACTBL2 COL6A1 0.04000987067151694
ACTBL2 COL6A2 0.33570021149857737
ACTBL2 COL6A3 0.04000987067151694
ACTBL2 COL8A1 0.33574276259438485
ACTBL2 COL9A1 0.3895133350507611
ACTBL2 COL9A2 0.3895133350507611
ACTBL2 CTAGE4 0.567671969775982
ACTBL2 CTNNB1 0.3038905625817105
ACTBL2 DMBT1 0.36460129521830653
ACTBL2 FAT1 0.2906023358669827
ACTBL2 FLNA 0.5058235762974844
ACTBL2 FLNB 0.5708650648354918
ACTBL2 FN1 0.3558475125410101
ACTBL2 HIP1R 0.3907396389273863
ACTBL2 HIP1 0.32881663230028246
ACTBL2 HTT 0.3546419273597322
ACTBL2 IFT57 0.3215075837822409
ACTBL2 ILK 0.09289916878978555
ACTBL2 ITGA11 0.03906818315049563
ACTBL2 ITGA1 0.4027161483501063
ACTBL2 ITGA2B 0.4095094994574287
ACTBL2 ITGA2 0.3179357737862943
ACTBL2 ITGA3 0.4027161483501063
ACTBL2 ITGA4 0.4027161483501063
ACTBL2 ITGA5 0.340574265418384
ACTBL2 ITGA6 0.4027161483501063
ACTBL2 ITGA7 0.4027161483501063
ACTBL2 ITGA9 0.03906818315049563
ACTBL2 ITGAL 0.3408451231965703
ACTBL2 ITGAM 0.340574265418384
ACTBL2 ITGAV 0.33431519487836836
ACTBL2 ITGAX 0.3229916139891451
ACTBL2 ITGB1 0.3376482510326957
ACTBL2 ITGB2 0.3385530016048445
ACTBL2 ITGB4 0.3184584924711096
ACTBL2 ITGB5 0.3694424653409632
ACTBL2 ITGB6 0.32149206560300303
ACTBL2 ITGB7 0.3208132443054097
ACTBL2 ITGB8 0.04111998984982488
ACTBL2 ITGBL1 0.03847160941585056
ACTBL2 JUP 0.1927924152144069
ACTBL2 LAMA1 0.3397544943558233
ACTBL2 LAMA2 0.047028189893599685
ACTBL2 LAMA3 0.029437538290169204
ACTBL2 LAMA4 0.03805221417653979
ACTBL2 LAMB1 0.32343199669036743
ACTBL2 LAMB2 0.36690626339984495
ACTBL2 LAMB3 0.36690626339984495
ACTBL2 LAMC1 0.04718675539391316
ACTBL2 LAMC2 0.03805221417653979
ACTBL2 LAMC3 0.029437538290169204
ACTBL2 LIMS1 0.09286493501355796
ACTBL2 MICALL1 0.46202804269394754
ACTBL2 MYH10 0.26426928339699207
ACTBL2 MYH11 0.26733979090851334
ACTBL2 MYH13 0.0038041563244530794
ACTBL2 MYH15 -0.00930139472902554
ACTBL2 MYH1 0.2628366965817274
ACTBL2 MYH2 0.2694339818317706
ACTBL2 MYH4 0.0038041563244530794
ACTBL2 MYH6 0.0038041563244530794
ACTBL2 MYH7B 0.26733979090851334
ACTBL2 MYH7 0.2694339818317706
ACTBL2 MYH8 0.0038041563244530794
ACTBL2 MYH9 0.2666156315452139
ACTBL2 MYO10 0.27352898838952544
ACTBL2 MYO16 0.2651262716191245
ACTBL2 MYO18A 0.2666193501003519
ACTBL2 MYO18B -0.00930139472902554
ACTBL2 MYO1B 0.27352898838952544
ACTBL2 MYO1C 0.27352898838952544
ACTBL2 MYO1D 0.048706530982303674
ACTBL2 MYO1E 0.2738857589891776
ACTBL2 MYO1F 0.38654611239013065
ACTBL2 MYO3A 0.27648541250665976
ACTBL2 MYO3B -0.00021684623222691614
ACTBL2 MYO5A 0.26551397435091356
ACTBL2 MYO5B 0.26551397435091356
ACTBL2 MYO6 0.2651262716191245
ACTBL2 MYO7A 0.27352898838952544
ACTBL2 MYO7B 0.27352898838952544
ACTBL2 MYO9A 0.2651262716191245
ACTBL2 NECTIN1 0.2882027919669398
ACTBL2 NTN4 0.4068001687122314
ACTBL2 PARVA 0.569193327695093
ACTBL2 PARVB 0.569193327695093
ACTBL2 PCDH10 0.046081476138273174
ACTBL2 PCDH11X 0.046081476138273174
ACTBL2 PCDH11Y 0.046081476138273174
ACTBL2 PCDH12 0.046081476138273174
ACTBL2 PCDH15 0.046081476138273174
ACTBL2 PCDH18 0.2906023358669827
ACTBL2 PCDH19 0.046081476138273174
ACTBL2 PCDH1 0.046081476138273174
ACTBL2 PCDH20 0.046081476138273174
ACTBL2 PCDH7 0.046081476138273174
ACTBL2 PCDH8 0.046081476138273174
ACTBL2 PCDH9 0.046081476138273174
ACTBL2 PCDHA10 0.046081476138273174
ACTBL2 PCDHA11 0.046081476138273174
ACTBL2 PCDHA12 0.046081476138273174
ACTBL2 PCDHA13 0.046081476138273174
ACTBL2 PCDHA1 0.046081476138273174
ACTBL2 PCDHA2 0.046081476138273174
ACTBL2 PCDHA3 0.046081476138273174
ACTBL2 PCDHA4 0.2906023358669827
ACTBL2 PCDHA5 0.046081476138273174
ACTBL2 PCDHA6 0.046081476138273174
ACTBL2 PCDHA7 0.046081476138273174
ACTBL2 PCDHA8 0.046081476138273174
ACTBL2 PCDHA9 0.046081476138273174
ACTBL2 PCDHAC1 0.046081476138273174
ACTBL2 PCDHAC2 0.046081476138273174
ACTBL2 PCDHB10 0.046081476138273174
ACTBL2 PCDHB11 0.046081476138273174
ACTBL2 PCDHB12 0.2906023358669827
ACTBL2 PCDHB13 0.046081476138273174
ACTBL2 PCDHB14 0.2906023358669827
ACTBL2 PCDHB15 0.046081476138273174
ACTBL2 PCDHB16 0.046081476138273174
ACTBL2 PCDHB1 0.046081476138273174
ACTBL2 PCDHB2 0.046081476138273174
ACTBL2 PCDHB3 0.2906023358669827
ACTBL2 PCDHB4 0.046081476138273174
ACTBL2 PCDHB5 0.046081476138273174
ACTBL2 PCDHB6 0.046081476138273174
ACTBL2 PCDHB7 0.046081476138273174
ACTBL2 PCDHB8 0.046081476138273174
ACTBL2 PCDHGA10 0.046081476138273174
ACTBL2 PCDHGA11 0.046081476138273174
ACTBL2 PCDHGA12 0.046081476138273174
ACTBL2 PCDHGA1 0.046081476138273174
ACTBL2 PCDHGA2 0.046081476138273174
ACTBL2 PCDHGA3 0.046081476138273174
ACTBL2 PCDHGA5 0.046081476138273174
ACTBL2 PCDHGA6 0.046081476138273174
ACTBL2 PCDHGA7 0.046081476138273174
ACTBL2 PCDHGA8 0.046081476138273174
ACTBL2 PCDHGB1 0.046081476138273174
ACTBL2 PCDHGB2 0.046081476138273174
ACTBL2 PCDHGB4 0.046081476138273174
ACTBL2 PCDHGB6 0.046081476138273174
ACTBL2 PCDHGB7 0.046081476138273174
ACTBL2 PCDHGC3 0.046081476138273174
ACTBL2 PCDHGC4 0.046081476138273174
ACTBL2 PCDHGC5 0.046081476138273174
ACTBL2 PFN1 0.2817834272905605
ACTBL2 PFN2 0.2817834272905605
ACTBL2 PFN3 -0.010682821404082872
ACTBL2 PTK2B 0.38097143103995884
ACTBL2 PTK2 0.4122461953303983
ACTBL2 PXN 0.3516606930293087
ACTBL2 TLN1 0.09292577658575638
ACTBL2 VCL 0.32601211728334345
ACTB LAMA1 0.5695307374557143
ACTB LAMA2 0.0333228830203695
ACTB LAMA3 0.04141495036662376
ACTB LAMA4 0.013185948447867465
ACTB LAMB1 0.5403091381534351
ACTB LAMB2 0.6464285309172952
ACTB LAMB3 0.6464285309172952
ACTB LAMC1 0.03014577154292134
ACTB LAMC2 0.013185948447867465
ACTB LAMC3 0.04141495036662376
ACTB LIMS1 0.11122646714582016
ACTB MICALL1 0.8116598579302445
ACTB MYH10 0.465109850304768
ACTB MYH11 0.4937487141302281
ACTB MYH13 -0.01784556617667352
ACTB MYH15 0.033703221473622216
ACTB MYH1 0.4812441060096819
ACTB MYH2 0.4827048128103017
ACTB MYH4 -0.01784556617667352
ACTB MYH6 -0.01784556617667352
ACTB MYH7B 0.4937487141302281
ACTB MYH7 0.4827048128103017
ACTB MYH8 -0.01784556617667352
ACTB MYH9 0.4883290047291733
ACTB MYO10 0.49434390400896894
ACTB MYO16 0.48934287751787064
ACTB MYO18A 0.4770668343816776
ACTB MYO18B 0.033703221473622216
ACTB MYO1B 0.49434390400896894
ACTB MYO1C 0.49434390400896894
ACTB MYO1D 0.06331174667765015
ACTB MYO1E 0.49439882660846324
ACTB MYO1F 0.48409466282188063
ACTB MYO3A 0.5025363023972962
ACTB MYO3B 0.056564368403195946
ACTB MYO5A 0.4766160028439186
ACTB MYO5B 0.4766160028439186
ACTB MYO6 0.48934287751787064
ACTB MYO7A 0.49434390400896894
ACTB MYO7B 0.49434390400896894
ACTB MYO9A 0.48934287751787064
ACTB NECTIN1 0.4995874450746247
ACTB NTN4 0.7181117107538211
ACTB PARVA 0.9802418914123057
ACTB PARVB 0.9802418914123057
ACTB PCDH10 0.029549153158000264
ACTB PCDH11X 0.029549153158000264
ACTB PCDH11Y 0.029549153158000264
ACTB PCDH12 0.029549153158000264
ACTB PCDH15 0.029549153158000264
ACTB PCDH18 0.5034047861247698
ACTB PCDH19 0.029549153158000264
ACTB PCDH1 0.029549153158000264
ACTB PCDH20 0.029549153158000264
ACTB PCDH7 0.029549153158000264
ACTB PCDH8 0.029549153158000264
ACTB PCDH9 0.029549153158000264
ACTB PCDHA10 0.029549153158000264
ACTB PCDHA11 0.029549153158000264
ACTB PCDHA12 0.029549153158000264
ACTB PCDHA13 0.029549153158000264
ACTB PCDHA1 0.029549153158000264
ACTB PCDHA2 0.029549153158000264
ACTB PCDHA3 0.029549153158000264
ACTB PCDHA4 0.5034047861247698
ACTB PCDHA5 0.029549153158000264
ACTB PCDHA6 0.029549153158000264
ACTB PCDHA7 0.029549153158000264
ACTB PCDHA8 0.029549153158000264
ACTB PCDHA9 0.029549153158000264
ACTB PCDHAC1 0.029549153158000264
ACTB PCDHAC2 0.029549153158000264
ACTB PCDHB10 0.029549153158000264
ACTB PCDHB11 0.029549153158000264
ACTB PCDHB12 0.5034047861247698
ACTB PCDHB13 0.029549153158000264
ACTB PCDHB14 0.5034047861247698
ACTB PCDHB15 0.029549153158000264
ACTB PCDHB16 0.029549153158000264
ACTB PCDHB1 0.029549153158000264
ACTB PCDHB2 0.029549153158000264
ACTB PCDHB3 0.5034047861247698
ACTB PCDHB4 0.029549153158000264
ACTB PCDHB5 0.029549153158000264
ACTB PCDHB6 0.029549153158000264
ACTB PCDHB7 0.029549153158000264
ACTB PCDHB8 0.029549153158000264
ACTB PCDHGA10 0.029549153158000264
ACTB PCDHGA11 0.029549153158000264
ACTB PCDHGA12 0.029549153158000264
ACTB PCDHGA1 0.029549153158000264
ACTB PCDHGA2 0.029549153158000264
ACTB PCDHGA3 0.029549153158000264
ACTB PCDHGA5 0.029549153158000264
ACTB PCDHGA6 0.029549153158000264
ACTB PCDHGA7 0.029549153158000264
ACTB PCDHGA8 0.029549153158000264
ACTB PCDHGB1 0.029549153158000264
ACTB PCDHGB2 0.029549153158000264
ACTB PCDHGB4 0.029549153158000264
ACTB PCDHGB6 0.029549153158000264
ACTB PCDHGB7 0.029549153158000264
ACTB PCDHGC3 0.029549153158000264
ACTB PCDHGC4 0.029549153158000264
ACTB PCDHGC5 0.029549153158000264
ACTB PFN1 0.509532460630424
ACTB PFN2 0.509532460630424
ACTB PFN3 -0.038333593945340534
ACTB PTK2B 0.6608771213110276
ACTB PTK2 0.7273456882565031
ACTB PXN 0.5805792276457761
ACTB TLN1 0.11132435807408372
ACTB VCL 0.5406560868438025
ACTG1 ACTN1 0.8116598579302445
ACTG1 ACTN2 0.5238523469240254
ACTG1 ACTN4 0.6932856084775323
ACTG1 AFDN 0.15446745625854147
ACTG1 AP2A1 0.5866361923520482
ACTG1 AP2A2 0.5024650815945263
ACTG1 ARPC1B 0.5320108134530325
ACTG1 ARPC5L 0.5025617721661315
ACTG1 ARPC5 0.5320108134530325
ACTG1 CDH11 0.029549153158000264
ACTG1 CDH13 0.5566053270265041
ACTG1 CDH15 0.5034047861247698
ACTG1 CDH16 0.5034047861247698
ACTG1 CDH17 0.503092492209996
ACTG1 CDH1 0.5645438741530391
ACTG1 CDH23 0.5606149319682762
ACTG1 CDH2 0.5034047861247698
ACTG1 CDH3 0.03665615176184403
ACTG1 CDH4 0.029549153158000264
ACTG1 CDH5 0.5566053270265041
ACTG1 CDH6 0.029549153158000264
ACTG1 CDH8 0.029549153158000264
ACTG1 CDH9 0.018930953590056792
ACTG1 CDHR1 0.035186129174563686
ACTG1 CDHR2 0.5566053270265041
ACTG1 CELSR3 0.5566053270265041
ACTG1 CLTB 0.5492893916070899
ACTG1 COL10A1 0.6910957784742252
ACTG1 COL11A1 -0.014362049760474331
ACTG1 COL11A2 0.6910957784742252
ACTG1 COL12A1 0.016376197872717775
ACTG1 COL13A1 0.6910957784742252
ACTG1 COL15A1 0.016345810244881357
ACTG1 COL16A1 0.5653831308338868
ACTG1 COL17A1 0.6910957784742252
ACTG1 COL1A1 0.6375615496067745
ACTG1 COL1A2 0.6910957784742252
ACTG1 COL3A1 0.6910957784742252
ACTG1 COL4A1 0.6910957784742252
ACTG1 COL4A2 0.6461439095039293
ACTG1 COL4A3 0.5115915881286092
ACTG1 COL4A6 0.5653831308338868
ACTG1 COL5A1 0.5653831308338868
ACTG1 COL6A1 0.016376197872717775
ACTG1 COL6A2 0.56522756515487
ACTG1 COL6A3 0.016376197872717775
ACTG1 COL8A1 0.5653831308338868
ACTG1 COL9A1 0.6910957784742252
ACTG1 COL9A2 0.6910957784742252
ACTG1 CTAGE4 0.03384861307432858
ACTG1 CTNNB1 0.4956782111433099
ACTG1 DMBT1 0.6383248810948764
ACTG1 FAT1 0.5034047861247698
ACTG1 FLNA 0.8834524454025925
ACTG1 FLNB 0.9812382556457083
ACTG1 FN1 0.5766008492018942
ACTG1 HIP1R 0.6918387960075307
ACTG1 HIP1 0.5866234780181637
ACTG1 HTT 0.6150704369172063
ACTG1 IFT57 0.574466830322211
ACTG1 ILK 0.11128154742996138
ACTG1 ITGA11 0.014560126247095724
ACTG1 ITGA1 0.7130610566696215
ACTG1 ITGA2B 0.7231987405329775
ACTG1 ITGA2 0.5302730624484777
ACTG1 ITGA3 0.7130610566696215
ACTG1 ITGA4 0.7130610566696215
ACTG1 ITGA5 0.5708507651537962
ACTG1 ITGA6 0.7130610566696215
ACTG1 ITGA7 0.7130610566696215
ACTG1 ITGA9 0.014560126247095724
ACTG1 ITGAL 0.570961363257642
ACTG1 ITGAM 0.5708507651537962
ACTG1 ITGAV 0.5595513493995732
ACTG1 ITGAX 0.5425202620917322
ACTG1 ITGB1 0.5665560183046794
ACTG1 ITGB2 0.5678606282811216
ACTG1 ITGB4 0.5311561606405077
ACTG1 ITGB5 0.6548645313484296
ACTG1 ITGB6 0.5402983057867236
ACTG1 ITGB7 0.5393373555242778
ACTG1 ITGB8 0.02901313841665766
ACTG1 ITGBL1 0.013948977217706993
ACTG1 JUP 0.15405186572725443
ACTG1 LAMA1 0.5695307374557143
ACTG1 LAMA2 0.0333228830203695
ACTG1 LAMA3 0.04141495036662376
ACTG1 LAMA4 0.013185948447867465
ACTG1 LAMB1 0.5403091381534351
ACTG1 LAMB2 0.6464285309172952
ACTG1 LAMB3 0.6464285309172952
ACTG1 LAMC1 0.03014577154292134
ACTG1 LAMC2 0.013185948447867465
ACTG1 LAMC3 0.04141495036662376
ACTG1 LIMS1 0.11122646714582016
ACTG1 MICALL1 0.8116598579302445
ACTG1 MYH10 0.465109850304768
ACTG1 MYH11 0.4937487141302281
ACTG1 MYH13 -0.01784556617667352
ACTG1 MYH15 0.033703221473622216
ACTG1 MYH1 0.4812441060096819
ACTG1 MYH2 0.4827048128103017
ACTG1 MYH4 -0.01784556617667352
ACTG1 MYH6 -0.01784556617667352
ACTG1 MYH7B 0.4937487141302281
ACTG1 MYH7 0.4827048128103017
ACTG1 MYH8 -0.01784556617667352
ACTG1 MYH9 0.4883290047291733
ACTG1 MYO10 0.49434390400896894
ACTG1 MYO16 0.48934287751787064
ACTG1 MYO18A 0.4770668343816776
ACTG1 MYO18B 0.033703221473622216
ACTG1 MYO1B 0.49434390400896894
ACTG1 MYO1C 0.49434390400896894
ACTG1 MYO1D 0.06331174667765015
ACTG1 MYO1E 0.49439882660846324
ACTG1 MYO1F 0.48409466282188063
ACTG1 MYO3A 0.5025363023972962
ACTG1 MYO3B 0.056564368403195946
ACTG1 MYO5A 0.4766160028439186
ACTG1 MYO5B 0.4766160028439186
ACTG1 MYO6 0.48934287751787064
ACTG1 MYO7A 0.49434390400896894
ACTG1 MYO7B 0.49434390400896894
ACTG1 MYO9A 0.48934287751787064
ACTG1 NECTIN1 0.4995874450746247
ACTG1 NTN4 0.7181117107538211
ACTG1 PARVA 0.9802418914123057
ACTG1 PARVB 0.9802418914123057
ACTG1 PCDH10 0.029549153158000264
ACTG1 PCDH11X 0.029549153158000264
ACTG1 PCDH11Y 0.029549153158000264
ACTG1 PCDH12 0.029549153158000264
ACTG1 PCDH15 0.029549153158000264
ACTG1 PCDH18 0.5034047861247698
ACTG1 PCDH19 0.029549153158000264
ACTG1 PCDH1 0.029549153158000264
ACTG1 PCDH20 0.029549153158000264
ACTG1 PCDH7 0.029549153158000264
ACTG1 PCDH8 0.029549153158000264
ACTG1 PCDH9 0.029549153158000264
ACTG1 PCDHA10 0.029549153158000264
ACTG1 PCDHA11 0.029549153158000264
ACTG1 PCDHA12 0.029549153158000264
ACTG1 PCDHA13 0.029549153158000264
ACTG1 PCDHA1 0.029549153158000264
ACTG1 PCDHA2 0.029549153158000264
ACTG1 PCDHA3 0.029549153158000264
ACTG1 PCDHA4 0.5034047861247698
ACTG1 PCDHA5 0.029549153158000264
ACTG1 PCDHA6 0.029549153158000264
ACTG1 PCDHA7 0.029549153158000264
